index,score
174,0.0
175,0.9
176,0.3
177,0.6
178,0.6
179,0.3
180,0.6
181,0.6
182,0.3
183,0.6
184,0.3
185,0.3
186,0.3
187,0.9
188,0.3
189,0.4
190,0.0
191,0.9
192,0.2
193,0.3
194,0.3
195,0.6
196,0.0
197,0.6
198,0.0
199,0.6
200,0.6
201,0.9
202,0.6
203,0.0
204,0.3
205,0.0
206,0.6
207,0.6
208,0.3
209,0.6
210,0.7
211,0.0
212,0.7
213,0.6
214,0.9
215,0.9
216,0.6
217,0.7
218,0.6
219,0.0
220,0.6
221,0.6
222,0.3
223,0.7
224,0.3
225,0.9
226,0.6
227,0.6
228,0.6
229,0.2
230,0.0
231,0.0
232,0.7
233,0.6
234,0.6
235,0.9
236,0.6
237,0.0
238,0.0
239,0.6
240,0.7
241,0.0
242,0.2
243,0.6
244,0.9
245,0.9
246,0.7
247,0.6
248,0.7
249,1.0
250,0.7
251,0.9
252,0.6
253,0.6
254,0.3
255,0.6
256,0.6
257,0.6
258,0.0
259,0.6
260,0.9
261,0.3
262,0.7
263,0.7
264,0.0
265,0.9
266,0.9
267,0.7
268,0.2
269,0.6
270,0.0
271,0.0
272,0.6
273,0.9
274,0.6
275,0.7
276,0.6
277,0.0
278,0.6
279,0.3
280,0.9
281,0.6
282,0.2
283,0.6
284,0.7
285,0.6
286,0.7
287,0.3
288,0.6
289,0.9
290,0.6
291,0.9
292,0.0
293,0.6
294,0.0
295,0.4
296,0.3
297,0.6
298,0.7
299,0.6
300,0.0
301,0.6
302,0.4
303,0.0
304,0.6
305,0.6
306,0.6
307,0.3
308,0.0
309,0.6
310,0.6
311,0.3
312,0.6
313,0.7
314,0.0
315,0.7
316,0.7
317,0.6
318,0.7
319,0.7
320,0.2
321,0.0
322,0.9
323,0.3
324,0.0
325,0.0
326,0.3
327,0.7
328,0.6
329,0.6
330,0.3
331,0.3
332,0.6
333,0.3
334,0.6
335,0.6
336,0.7
337,0.9
338,0.0
339,0.0
340,0.9
341,0.6
342,0.9
343,0.6
344,0.2
345,0.7
346,0.7
347,0.4
348,0.5
349,0.0
350,0.2
351,0.9
352,0.0
353,0.9
354,0.9
355,0.0
356,0.7
357,0.6
358,0.3
359,0.9
360,0.3
361,0.9
362,0.9
363,0.2
364,0.0
365,0.6
366,0.6
367,0.7
368,0.6
369,0.9
370,0.7
371,0.7
372,0.7
373,0.0
374,0.9
375,0.6
376,0.6
377,0.6
378,0.2
379,0.2
380,0.6
381,0.2
382,0.9
383,0.3
384,0.9
385,0.2
386,1.0
387,0.3
388,0.0
389,0.6
390,0.6
391,0.7
392,0.0
393,0.6
394,0.6
395,0.6
396,0.0
397,0.2
398,0.2
399,0.3
400,0.6
401,0.6
402,0.9
403,0.7
404,0.9
405,0.9
406,0.6
407,0.6
408,0.6
409,0.7
410,0.0
411,0.7
412,0.6
413,0.6
414,0.0
415,0.7
416,0.0
417,0.9
418,0.9
419,0.3
420,0.0
421,0.7
422,0.3
423,0.0
424,0.7
425,0.6
426,0.3
427,0.0
428,0.6
429,0.3
430,0.6
431,0.7
432,0.7
433,0.6
434,0.0
435,0.6
436,0.7
437,0.9
438,0.0
439,0.9
440,0.6
441,0.7
442,0.0
443,0.0
444,0.9
445,0.0
446,0.9
447,0.6
448,0.6
449,0.0
450,0.3
451,1.0
452,0.0
453,0.3
454,0.7
455,0.7
456,0.3
457,0.4
458,0.3
459,0.6
460,0.6
461,0.0
462,0.6
463,0.6
464,0.9
465,0.6
466,0.4
467,0.0
468,1.0
469,0.0
470,0.3
471,0.9
472,0.3
473,0.6
474,0.9
475,0.6
476,0.6
477,0.0
478,0.6
479,0.7
480,0.0
481,0.3
482,0.2
483,0.0
484,0.9
485,0.0
486,0.3
487,0.6
488,0.4
489,0.3
490,0.9
491,0.0
492,0.6
493,0.0
494,0.7
495,0.9
496,0.3
497,0.6
498,0.7
499,0.6
500,0.6
501,0.9
502,0.6
503,0.6
504,0.7
505,0.7
506,0.0
507,0.6
508,0.6
509,0.7
510,0.0
511,0.0
512,0.6
513,0.6
514,0.0
515,0.7
516,0.9
517,0.3
518,0.7
519,0.7
520,0.9
521,0.8
522,0.9
523,0.9
524,0.7
525,0.9
526,0.6
527,0.6
528,0.3
529,0.3
530,0.3
531,0.0
532,0.2
533,0.6
534,0.7
535,0.0
536,0.3
537,0.3
538,0.2
539,0.9
540,0.3
541,0.9
542,0.7
543,0.3
544,0.6
545,0.2
546,0.3
547,0.9
548,0.3
549,0.0
550,0.6
551,0.3
552,0.9
553,0.6
554,0.6
555,0.6
556,0.7
557,0.0
558,0.6
559,0.0
560,0.6
561,0.6
562,0.6
563,0.7
564,0.3
565,0.6
566,0.6
567,0.3
568,0.0
569,0.9
570,0.9
571,0.6
572,0.6
573,0.3
574,0.9
575,0.9
576,0.9
577,0.7
