index,file_name,category,question,answer,predicted,raw_response,correct,refused,used_fallback,n_examples,prompt_mode
126,016823.jpg,"Teeth,Patho",Which tooth is suspected to have an impacted wisdom tooth?,D,C,C,False,False,False,0,coax
127,016823.jpg,"Teeth,HisT",How many teeth are observed with crowns?,C,B,B,False,False,False,0,coax
128,016823.jpg,"Teeth,SumRec",Which tooth requires endodontic evaluation?,B,C,C,False,False,False,0,coax
129,016823.jpg,"Patho,SumRec",What is recommended for interproximal caries detection?,B,B,B,True,False,False,0,coax
130,016823.jpg,"HisT,Jaw",Which structures are visible in the radiograph?,C,C,C,True,False,False,0,coax
131,016825.jpg,"Teeth,Jaw",In which jaw are missing teeth regions detected?,B,C,C,False,False,False,0,coax
132,016825.jpg,Teeth,Which wisdom tooth is erupted according to the report?,A,B,B,False,False,False,0,coax
133,016825.jpg,"Teeth,Patho",Which tooth exhibits a periapical granuloma?,A,C,C,False,False,False,0,coax
134,016825.jpg,Jaw,In which jaw is bone loss observed?,D,C,C,False,False,False,0,coax
135,016825.jpg,"Teeth,Patho",Which tooth is suspected to have deep caries?,D,C,C,False,False,False,0,coax
136,016826.jpg,"Teeth,Patho",Which tooth shows signs of a periapical abscess?,A,C,C,False,False,False,0,coax
137,016826.jpg,"Teeth,HisT",Which tooth has a crown and root canal treatment?,A,C,C,False,False,False,0,coax
138,016826.jpg,Teeth,Which tooth is impacted?,A,C,C,False,False,False,0,coax
139,016826.jpg,Jaw,What is observed in the jawbone?,C,C,C,True,False,False,0,coax
140,016826.jpg,Teeth,"Can you identify the object within the bounding box [1749, 638, 1885, 827]?",D,C,C,False,False,False,0,coax
141,016829.jpg,"Teeth,HisT",Which tooth has a filling and root canal treatment?,B,C,C,False,False,False,0,coax
142,016829.jpg,"Teeth,Patho",Which tooth has a periapical lesion (likely abscess)?,C,C,C,True,False,False,0,coax
143,016829.jpg,"HisT,Jaw",Is there any apparent bone loss visible in the radiograph?,A,C,C,False,False,False,0,coax
144,016829.jpg,"Teeth,HisT",Which tooth has both a crown and root canal treatment?,A,C,C,False,False,False,0,coax
145,016829.jpg,"Teeth,Patho",Which tooth exhibits a periapical lesion?,C,C,C,True,False,False,0,coax
146,016836.jpg,Teeth,Which of the following is TRUE regarding the wisdom teeth?,B,C,C,False,False,False,0,coax
147,016836.jpg,"HisT,Jaw",Which structure is visible bilaterally in the maxilla?,A,B,B,False,False,False,0,coax
148,016836.jpg,Teeth,What procedure has been done on tooth 46?,C,C,C,True,False,False,0,coax
149,016836.jpg,Jaw,What is observed in the upper jaw bone architecture?,B,D,D,False,False,False,0,coax
150,016836.jpg,Teeth,How many teeth are visualized in the radiograph?,B,B,B,True,False,False,0,coax
151,016839.jpg,"Teeth,HisT",Which of the following tooth site presents an implant?,A,B,B,False,False,False,0,coax
152,016839.jpg,Teeth,How many teeth are visualized in the panoramic radiograph?,B,B,B,True,False,False,0,coax
153,016839.jpg,"Teeth,HisT",Which tooth has a crown restoration?,B,B,B,True,False,False,0,coax
154,016839.jpg,"Teeth,Patho",Which of the following teeth is suspected to have caries?,B,C,C,False,False,False,0,coax
155,016839.jpg,"HisT,Jaw",Which of the following structures are visible in the imaging?,C,C,C,True,False,False,0,coax
156,016855.jpg,Jaw,Where is the evidence of bone loss observed?,C,C,C,True,False,False,0,coax
157,016855.jpg,"Teeth,HisT",What type of intervention is evident at tooth 26?,C,C,C,True,False,False,0,coax
158,016855.jpg,Teeth,Which tooth is impacted?,D,C,C,False,False,False,0,coax
159,016855.jpg,"Teeth,Patho",What is the pathological finding at tooth 26?,C,C,C,True,False,False,0,coax
160,016855.jpg,Teeth,How many wisdom teeth are erupted according to the report?,B,B,B,True,False,False,0,coax
161,016874.jpg,Teeth,How many wisdom teeth are erupted according to the report?,B,C,C,False,False,False,0,coax
163,016874.jpg,"Teeth,HisT",Which tooth has undergone root canal treatment?,B,B,B,True,False,False,0,coax
164,016874.jpg,Jaw,What is observed in the upper jawbone?,A,B,B,False,False,False,0,coax
