index,file_name,category,question,answer,predicted,raw_response,correct,refused,n_examples
302,017271.jpg,Jaw,What is the general condition of the maxillary sinuses?,B,B,B,True,False,0
319,017336.jpg,Teeth,How many wisdom teeth are detected in the radiograph?,D,C,C,False,False,0
321,017346.jpg,"Teeth,Patho",What is the pathological finding at tooth 37?,C,C,C,True,False,0
322,017346.jpg,Jaw,Is there any apparent bone loss observed?,A,C,C,False,False,0
323,017346.jpg,Teeth,Which region is suspicious for a missing tooth?,B,B,B,True,False,0
327,017360.jpg,Jaw,Is there any apparent bone loss observed in the jaw?,D,D,D,True,False,0
329,017360.jpg,Jaw,"Can you identify the structure within the bounding box [1596, 539, 2126, 1039]?",D,B,B,False,False,0
331,017375.jpg,Jaw,Where is bone loss observed in the jaw?,A,C,C,False,False,0
334,017375.jpg,"Teeth,HisT",What historical intervention is evident at tooth 36?,D,D,D,True,False,0
335,017416.jpg,"Teeth,HisT",Which tooth sites present implants?,D,D,D,True,False,0
336,017416.jpg,Jaw,What is the observation regarding bone architecture?,C,D,D,False,False,0
338,017416.jpg,Jaw,What is noted about the mandibular canals?,C,C,C,True,False,0
339,017416.jpg,Jaw,What is the appearance of the maxillary sinuses?,D,D,D,True,False,0
342,017540.jpg,Jaw,What is observed in the upper jaw bone architecture?,A,B,B,False,False,0
346,017656.jpg,"Teeth,HisT",Which tooth shows signs of both a crown restoration and an implant placement?,C,B,B,False,False,0
349,017656.jpg,Jaw,Which of the following is NOT observed in the bone architecture?,A,D,D,False,False,0
354,017690.jpg,"Teeth,HisT",Which of the following is NOT a tooth with a crown?,A,B,B,False,False,0
356,017693.jpg,"Teeth,Patho",Which of the following teeth has signs of a periapical granuloma?,C,C,C,True,False,0
358,017693.jpg,"Teeth,HisT",Which of the following teeth has a filling?,B,C,C,False,False,0
359,017693.jpg,Jaw,What is observed in the bilateral maxillary sinuses?,B,A,A,False,False,0
360,017773.jpg,Jaw,Is there any apparent bone loss in the jaw?,D,D,D,True,False,0
361,017773.jpg,Teeth,Which of the following wisdom teeth is erupted?,C,A,A,False,False,0
365,017840.jpg,Teeth,How many erupted wisdom teeth are present?,A,C,C,False,False,0
366,017840.jpg,"HisT,Jaw",Which of the following is a visible structure in the jaw?,C,C,C,True,False,0
373,017880.jpg,"HisT,Jaw",Which of the following is clearly visible bilaterally?,B,B,B,True,False,0
382,018010.jpg,"Teeth,Patho",Which tooth has a periapical granuloma?,C,C,C,True,False,0
386,018047.jpg,Jaw,Is there any apparent bone loss observed in the radiograph?,B,B,B,True,False,0
388,018047.jpg,"Teeth,Patho",Which tooth shows signs of a periapical cyst?,B,D,D,False,False,0
389,018047.jpg,"Teeth,Patho",Which of the following teeth does NOT show signs of caries?,C,D,D,False,False,0
393,018105.jpg,Jaw,"What structure is located within the coordinates [367, 537, 875, 1018]?",A,C,C,False,False,0
400,018174.jpg,Teeth,How many teeth are visualized in the panoramic radiograph?,B,B,B,True,False,0
405,018179.jpg,Teeth,Which wisdom tooth is erupted?,C,C,C,True,False,0
413,018211.jpg,"Teeth,Patho",Which tooth exhibits signs of a periapical granuloma?,A,B,B,False,False,0
415,018211.jpg,"Patho,Jaw",What is a notable finding in the bilateral mandibular canals?,D,D,D,True,False,0
420,018231.jpg,Teeth,How many teeth were visualized in the panoramic radiograph?,B,B,B,True,False,0
421,018231.jpg,Teeth,"Which of the following describes the status of the wisdom teeth 18, 28, 38, and 48?",C,C,C,True,False,0
425,018254.jpg,Jaw,Is there any apparent bone loss in the image?,A,A,A,True,False,0
427,018263.jpg,"HisT,Jaw",Which of the following structures are visible in the left maxillary sinus?,C,C,C,True,False,0
430,018263.jpg,"Teeth,SumRec",Which of the following is NOT a recommended clinical action for tooth 46?,C,A,A,False,False,0
431,018263.jpg,Teeth,Which of the following teeth is erupted according to the report?,B,B,B,True,False,0
439,018277.jpg,Jaw,Is there any apparent bone loss in the image?,C,C,C,True,False,0
441,018277.jpg,Teeth,How many wisdom teeth are non-impacted and erupted?,C,C,C,True,False,0
455,018328.jpg,"Teeth,HisT",Which of the following teeth is suspicious for a filling?,B,C,C,False,False,0
456,018328.jpg,Jaw,In which jaw is suspicious bone loss observed?,D,C,C,False,False,0
459,018377.jpg,Jaw,What is observed in the upper jawbone?,A,A,A,True,False,0
464,018384.jpg,Teeth,Which of the following teeth are erupted wisdom teeth?,C,B,B,False,False,0
469,018466.jpg,"Patho,Jaw",Which of the following is NOT a finding in the bone architecture?,A,B,B,False,False,0
472,018477.jpg,"Teeth,Patho",Which tooth shows signs of a periapical lesion?,D,C,C,False,False,0
478,018494.jpg,Teeth,Which wisdom tooth is erupted?,C,A,A,False,False,0
484,018539.jpg,Jaw,In which jaw is bone loss detected?,C,C,C,True,False,0
