index,file_name,category,question,answer,predicted,raw_response,correct,refused,n_examples
76,016713.jpg,Teeth,How many teeth are visualized in the radiograph?,B,B,B,True,False,0
77,016723.jpg,"Teeth,Patho",Which tooth is suspicious for a periapical granuloma?,D,A,A,False,False,0
78,016723.jpg,"Teeth,HisT",Which tooth shows signs of root canal treatment?,D,D,D,True,False,0
79,016723.jpg,Teeth,How many teeth are visualized in the panoramic radiograph?,B,C,C,False,False,0
80,016723.jpg,Jaw,What is noted regarding the bone architecture?,B,B,B,True,False,0
81,016723.jpg,Jaw,What is observed in the maxillary sinuses?,B,B,B,True,False,0
82,016726.jpg,Teeth,Which of the following teeth are impacted wisdom teeth according to the report?,B,C,C,False,False,0
83,016726.jpg,"Teeth,Patho",Which tooth is suspicious for deep caries?,B,B,B,True,False,0
84,016726.jpg,"Teeth,Jaw",What is the status of bone architecture in the jaw?,C,C,C,True,False,0
85,016726.jpg,HisT,What type of dental restoration is found on tooth 25?,C,A,A,False,False,0
86,016726.jpg,HisT,Can you identify the dental treatment present on tooth 15?,C,A,A,False,False,0
87,016744.jpg,"Teeth,Patho",Which tooth shows signs of a periapical abscess?,D,D,D,True,False,0
88,016744.jpg,SumRec,What should be monitored for potential complications?,B,B,B,True,False,0
89,016744.jpg,Jaw,In which jaw is there evidence of bone loss?,D,C,C,False,False,0
90,016744.jpg,Teeth,How many teeth were visualized in the panoramic radiograph?,B,C,C,False,False,0
91,016744.jpg,"Jaw,SumRec",What necessitates further investigation in the upper jaw?,C,C,C,True,False,0
92,016769.jpg,"Teeth,HisT",Which of the following teeth has signs of a root canal treatment?,D,C,C,False,False,0
93,016769.jpg,Teeth,Which of the following teeth is identified as a wisdom tooth?,B,B,B,True,False,0
94,016769.jpg,Teeth,How many teeth were visualized in the panoramic radiograph?,A,B,B,False,False,0
95,016769.jpg,Jaw,What is the radiographic feature of the maxillary sinus?,A,A,A,True,False,0
96,016783.jpg,Teeth,How many teeth are visualized in the panoramic radiograph?,B,C,C,False,False,0
97,016783.jpg,Teeth,What is the status of the wisdom teeth in the radiograph?,B,C,C,False,False,0
98,016783.jpg,Jaw,Is there any apparent bone loss in the radiograph?,C,B,B,False,False,0
99,016783.jpg,"HisT,Jaw",What structures are visible in the jaw?,A,A,A,True,False,0
