index,file_name,category,question,answer,predicted,raw_response,correct,n_examples
135,016825.jpg,"Teeth,Patho",Which tooth is suspected to have deep caries?,C,A,A,False,5
136,016826.jpg,"Teeth,Patho",Which tooth shows signs of a periapical abscess?,B,A,A,False,5
137,016826.jpg,"Teeth,HisT",Which tooth has a crown and root canal treatment?,D,D,D,True,5
138,016826.jpg,Teeth,Which tooth is impacted?,A,A,A,True,5
139,016826.jpg,Jaw,What is observed in the jawbone?,C,C,C,True,5
140,016826.jpg,Teeth,"Can you identify the object within the bounding box [1749, 638, 1885, 827]?",C,C,C,True,5
141,016829.jpg,"Teeth,HisT",Which tooth has a filling and root canal treatment?,B,A,A,False,5
142,016829.jpg,"Teeth,Patho",Which tooth has a periapical lesion (likely abscess)?,A,A,A,True,5
143,016829.jpg,"HisT,Jaw",Is there any apparent bone loss visible in the radiograph?,C,C,C,True,3
144,016829.jpg,"Teeth,HisT",Which tooth has both a crown and root canal treatment?,C,A,A,False,5
145,016829.jpg,"Teeth,Patho",Which tooth exhibits a periapical lesion?,C,A,A,False,5
146,016836.jpg,Teeth,Which of the following is TRUE regarding the wisdom teeth?,D,D,D,True,5
147,016836.jpg,"HisT,Jaw",Which structure is visible bilaterally in the maxilla?,A,D,D,False,3
148,016836.jpg,Teeth,What procedure has been done on tooth 46?,C,C,C,True,5
149,016836.jpg,Jaw,What is observed in the upper jaw bone architecture?,B,C,C,False,5
150,016836.jpg,Teeth,How many teeth are visualized in the radiograph?,C,C,C,True,5
151,016839.jpg,"Teeth,HisT",Which of the following tooth site presents an implant?,B,A,A,False,5
152,016839.jpg,Teeth,How many teeth are visualized in the panoramic radiograph?,A,A,A,True,5
153,016839.jpg,"Teeth,HisT",Which tooth has a crown restoration?,A,A,A,True,5
154,016839.jpg,"Teeth,Patho",Which of the following teeth is suspected to have caries?,D,C,C,False,5
155,016839.jpg,"HisT,Jaw",Which of the following structures are visible in the imaging?,D,D,D,True,3
156,016855.jpg,Jaw,Where is the evidence of bone loss observed?,A,A,A,True,5
157,016855.jpg,"Teeth,HisT",What type of intervention is evident at tooth 26?,B,A,A,False,5
158,016855.jpg,Teeth,Which tooth is impacted?,A,A,A,True,5
159,016855.jpg,"Teeth,Patho",What is the pathological finding at tooth 26?,A,A,A,True,5
160,016855.jpg,Teeth,How many wisdom teeth are erupted according to the report?,B,A,A,False,5
161,016874.jpg,Teeth,How many wisdom teeth are erupted according to the report?,D,A,A,False,5
163,016874.jpg,"Teeth,HisT",Which tooth has undergone root canal treatment?,A,B,B,False,5
164,016874.jpg,Jaw,What is observed in the upper jawbone?,D,D,D,True,5
