index,file_name,category,question,answer,predicted,raw_response,correct,n_examples
80,016723.jpg,Jaw,What is noted regarding the bone architecture?,C,C,C,True,3
81,016723.jpg,Jaw,What is observed in the maxillary sinuses?,C,C,C,True,3
82,016726.jpg,Teeth,Which of the following teeth are impacted wisdom teeth according to the report?,D,B,B,False,3
83,016726.jpg,"Teeth,Patho",Which tooth is suspicious for deep caries?,C,C,C,True,3
84,016726.jpg,"Teeth,Jaw",What is the status of bone architecture in the jaw?,D,A,A,False,2
85,016726.jpg,HisT,What type of dental restoration is found on tooth 25?,C,A,A,False,0
86,016726.jpg,HisT,Can you identify the dental treatment present on tooth 15?,C,A,A,False,0
88,016744.jpg,SumRec,What should be monitored for potential complications?,B,B,B,True,0
89,016744.jpg,Jaw,In which jaw is there evidence of bone loss?,A,A,A,True,3
90,016744.jpg,Teeth,How many teeth were visualized in the panoramic radiograph?,D,C,C,False,3
92,016769.jpg,"Teeth,HisT",Which of the following teeth has signs of a root canal treatment?,D,C,C,False,3
93,016769.jpg,Teeth,Which of the following teeth is identified as a wisdom tooth?,B,D,D,False,3
94,016769.jpg,Teeth,How many teeth were visualized in the panoramic radiograph?,C,A,A,False,3
95,016769.jpg,Jaw,What is the radiographic feature of the maxillary sinus?,B,B,B,True,3
96,016783.jpg,Teeth,How many teeth are visualized in the panoramic radiograph?,C,A,A,False,3
97,016783.jpg,Teeth,What is the status of the wisdom teeth in the radiograph?,D,A,A,False,3
98,016783.jpg,Jaw,Is there any apparent bone loss in the radiograph?,D,A,A,False,3
99,016783.jpg,"HisT,Jaw",What structures are visible in the jaw?,B,B,B,True,3
100,016783.jpg,Patho,How many teeth show periapical lesions in this panoramic X-ray?,B,A,A,False,0
101,016790.jpg,"Teeth,HisT",Which tooth has both a crown restoration and root canal treatment?,D,D,D,True,3
102,016790.jpg,"Teeth,Patho",Which of the following is a tooth with suspicious caries?,B,C,C,False,3
103,016790.jpg,"Teeth,HisT",Which tooth does have a filling?,C,A,A,False,3
104,016790.jpg,Teeth,Which tooth is erupted among the wisdom teeth?,C,B,B,False,3
106,016792.jpg,"Teeth,Patho",Which tooth is suspicious for caries and deep caries?,A,A,A,True,3
107,016792.jpg,"Teeth,Patho",Which tooth shows signs of a periapical granuloma?,B,A,A,False,3
108,016792.jpg,"Teeth,HisT",Which tooth has signs of both a filling and root canal treatment?,A,A,A,True,3
109,016792.jpg,"HisT,Jaw",Which of the following is a visible structure in the imaging?,D,D,D,True,3
110,016792.jpg,Jaw,"Can you identify the structure within the bounding box [1377, 36, 1784, 460]?",C,D,D,False,3
111,016807.jpg,Jaw,Is there apparent bone loss in the jaw?,D,A,A,False,3
112,016807.jpg,"Teeth,HisT",Which tooth site has a dental implant present?,B,A,A,False,3
115,016807.jpg,"Teeth,HisT",Which tooth has both a crown and root canal treatment?,A,A,A,True,3
117,016808.jpg,"HisT,Jaw",Which structures are visible in the imaging?,C,C,C,True,3
118,016808.jpg,HisT,Which of the following historical interventions is NOT detected?,C,C,C,True,0
119,016808.jpg,Jaw,What is observed regarding the bone architecture?,B,D,D,False,3
120,016808.jpg,"Teeth,SumRec",What is the priority concern for tooth 38?,A,B,B,False,1
121,016821.jpg,"Teeth,HisT",Which tooth has an implant?,A,A,A,True,3
122,016821.jpg,Teeth,Which tooth is erupted as a wisdom tooth?,A,A,A,True,3
123,016821.jpg,"Teeth,HisT",How many teeth have signs of crowns?,C,B,B,False,3
124,016821.jpg,"Teeth,Patho",Which tooth has signs of a periapical granuloma?,A,A,A,True,3
126,016823.jpg,"Teeth,Patho",Which tooth is suspected to have an impacted wisdom tooth?,A,A,A,True,3
127,016823.jpg,"Teeth,HisT",How many teeth are observed with crowns?,C,A,A,False,3
128,016823.jpg,"Teeth,SumRec",Which tooth requires endodontic evaluation?,D,A,A,False,1
129,016823.jpg,"Patho,SumRec",What is recommended for interproximal caries detection?,B,B,B,True,1
130,016823.jpg,"HisT,Jaw",Which structures are visible in the radiograph?,B,B,B,True,3
131,016825.jpg,"Teeth,Jaw",In which jaw are missing teeth regions detected?,C,A,A,False,2
132,016825.jpg,Teeth,Which wisdom tooth is erupted according to the report?,C,A,A,False,3
133,016825.jpg,"Teeth,Patho",Which tooth exhibits a periapical granuloma?,A,A,A,True,3
134,016825.jpg,Jaw,In which jaw is bone loss observed?,D,A,A,False,3
135,016825.jpg,"Teeth,Patho",Which tooth is suspected to have deep caries?,C,D,D,False,3
136,016826.jpg,"Teeth,Patho",Which tooth shows signs of a periapical abscess?,B,A,A,False,3
137,016826.jpg,"Teeth,HisT",Which tooth has a crown and root canal treatment?,D,D,D,True,3
138,016826.jpg,Teeth,Which tooth is impacted?,A,A,A,True,3
139,016826.jpg,Jaw,What is observed in the jawbone?,C,C,C,True,3
140,016826.jpg,Teeth,"Can you identify the object within the bounding box [1749, 638, 1885, 827]?",C,C,C,True,3
141,016829.jpg,"Teeth,HisT",Which tooth has a filling and root canal treatment?,B,B,B,True,3
142,016829.jpg,"Teeth,Patho",Which tooth has a periapical lesion (likely abscess)?,A,A,A,True,3
143,016829.jpg,"HisT,Jaw",Is there any apparent bone loss visible in the radiograph?,C,C,C,True,3
144,016829.jpg,"Teeth,HisT",Which tooth has both a crown and root canal treatment?,C,A,A,False,3
145,016829.jpg,"Teeth,Patho",Which tooth exhibits a periapical lesion?,C,A,A,False,3
146,016836.jpg,Teeth,Which of the following is TRUE regarding the wisdom teeth?,D,A,A,False,3
147,016836.jpg,"HisT,Jaw",Which structure is visible bilaterally in the maxilla?,A,D,D,False,3
148,016836.jpg,Teeth,What procedure has been done on tooth 46?,C,C,C,True,3
149,016836.jpg,Jaw,What is observed in the upper jaw bone architecture?,B,C,C,False,3
150,016836.jpg,Teeth,How many teeth are visualized in the radiograph?,C,A,A,False,3
151,016839.jpg,"Teeth,HisT",Which of the following tooth site presents an implant?,B,C,C,False,3
152,016839.jpg,Teeth,How many teeth are visualized in the panoramic radiograph?,A,A,A,True,3
153,016839.jpg,"Teeth,HisT",Which tooth has a crown restoration?,A,A,A,True,3
154,016839.jpg,"Teeth,Patho",Which of the following teeth is suspected to have caries?,D,B,B,False,3
155,016839.jpg,"HisT,Jaw",Which of the following structures are visible in the imaging?,D,D,D,True,3
156,016855.jpg,Jaw,Where is the evidence of bone loss observed?,A,A,A,True,3
157,016855.jpg,"Teeth,HisT",What type of intervention is evident at tooth 26?,B,A,A,False,3
158,016855.jpg,Teeth,Which tooth is impacted?,A,A,A,True,3
159,016855.jpg,"Teeth,Patho",What is the pathological finding at tooth 26?,A,A,A,True,3
160,016855.jpg,Teeth,How many wisdom teeth are erupted according to the report?,B,A,A,False,3
161,016874.jpg,Teeth,How many wisdom teeth are erupted according to the report?,D,A,A,False,3
163,016874.jpg,"Teeth,HisT",Which tooth has undergone root canal treatment?,A,B,B,False,3
164,016874.jpg,Jaw,What is observed in the upper jawbone?,D,D,D,True,3
