index,file_name,category,question,answer,predicted,raw_response,correct,n_examples
103,016790.jpg,"Teeth,HisT",Which tooth does have a filling?,C,D,D,False,1
104,016790.jpg,Teeth,Which tooth is erupted among the wisdom teeth?,C,D,D,False,1
106,016792.jpg,"Teeth,Patho",Which tooth is suspicious for caries and deep caries?,A,B,B,False,1
107,016792.jpg,"Teeth,Patho",Which tooth shows signs of a periapical granuloma?,B,C,C,False,1
108,016792.jpg,"Teeth,HisT",Which tooth has signs of both a filling and root canal treatment?,A,B,"Based on the panoramic radiograph:

* Tooth #47 (lower right second molar, located on the left side of the image) has a radiopaque filling in the crown and radiopaque obturation material filling the root canals.
* Tooth #37 (lower left second molar, located on the right side of the image) has radiopaque filling material in the root canals, but the coronal portion shows a large radiolucent area (cavity/loss of structure) rather than a complete filling.

Therefore, the tooth clearly showing signs of both a filling and root canal treatment is #47.

A",False,1
109,016792.jpg,"HisT,Jaw",Which of the following is a visible structure in the imaging?,D,D,D,True,1
110,016792.jpg,Jaw,"Can you identify the structure within the bounding box [1377, 36, 1784, 460]?",C,A,A,False,1
111,016807.jpg,Jaw,Is there apparent bone loss in the jaw?,D,D,D,True,1
112,016807.jpg,"Teeth,HisT",Which tooth site has a dental implant present?,B,B,B,True,1
115,016807.jpg,"Teeth,HisT",Which tooth has both a crown and root canal treatment?,A,A,A,True,1
117,016808.jpg,"HisT,Jaw",Which structures are visible in the imaging?,C,C,C,True,1
118,016808.jpg,HisT,Which of the following historical interventions is NOT detected?,C,A,A,False,0
119,016808.jpg,Jaw,What is observed regarding the bone architecture?,B,D,D,False,1
120,016808.jpg,"Teeth,SumRec",What is the priority concern for tooth 38?,A,B,B,False,1
121,016821.jpg,"Teeth,HisT",Which tooth has an implant?,A,B,B,False,1
122,016821.jpg,Teeth,Which tooth is erupted as a wisdom tooth?,A,A,A,True,1
123,016821.jpg,"Teeth,HisT",How many teeth have signs of crowns?,C,C,C,True,1
124,016821.jpg,"Teeth,Patho",Which tooth has signs of a periapical granuloma?,A,A,A,True,1
126,016823.jpg,"Teeth,Patho",Which tooth is suspected to have an impacted wisdom tooth?,A,A,A,True,1
127,016823.jpg,"Teeth,HisT",How many teeth are observed with crowns?,C,C,C,True,1
128,016823.jpg,"Teeth,SumRec",Which tooth requires endodontic evaluation?,D,B,B,False,1
129,016823.jpg,"Patho,SumRec",What is recommended for interproximal caries detection?,B,B,B,True,1
130,016823.jpg,"HisT,Jaw",Which structures are visible in the radiograph?,B,B,B,True,1
131,016825.jpg,"Teeth,Jaw",In which jaw are missing teeth regions detected?,C,C,C,True,1
132,016825.jpg,Teeth,Which wisdom tooth is erupted according to the report?,C,B,"Based on the panoramic radiograph:

* Tooth #18 (upper right third molar/wisdom tooth) is present and fully erupted.
* Tooth #28 (upper left third molar) is missing/absent.
* Tooth #38 (lower left third molar) is mesioangularly impacted.
* Tooth #48 (lower right third molar) is mesioangularly impacted.

Therefore, the only erupted wisdom tooth is #18.

**Correct Answer:** **C**",False,1
133,016825.jpg,"Teeth,Patho",Which tooth exhibits a periapical granuloma?,A,D,D,False,1
134,016825.jpg,Jaw,In which jaw is bone loss observed?,D,C,C,False,1
135,016825.jpg,"Teeth,Patho",Which tooth is suspected to have deep caries?,C,C,C,True,1
136,016826.jpg,"Teeth,Patho",Which tooth shows signs of a periapical abscess?,B,D,D,False,1
137,016826.jpg,"Teeth,HisT",Which tooth has a crown and root canal treatment?,D,D,D,True,1
138,016826.jpg,Teeth,Which tooth is impacted?,A,A,A,True,1
139,016826.jpg,Jaw,What is observed in the jawbone?,C,C,C,True,1
140,016826.jpg,Teeth,"Can you identify the object within the bounding box [1749, 638, 1885, 827]?",C,C,C,True,1
141,016829.jpg,"Teeth,HisT",Which tooth has a filling and root canal treatment?,B,B,"Based on the dental notation system used in the provided examples (Universal Numbering System), let's identify the teeth with root canal treatment and fillings:

* Looking at the lower right quadrant (on the left side of the radiograph):
  * **Tooth #28** is the lower right second premolar (or **Tooth #45** in the FDI two-digit notation system commonly used internationally). 
  * This tooth shows a clear radiopaque root canal filling material extending down the root canal, as well as an overlying coronal restoration (filling/crown).

Therefore, corresponding to FDI tooth #45:

**C**",True,1
142,016829.jpg,"Teeth,Patho",Which tooth has a periapical lesion (likely abscess)?,A,B,B,False,1
143,016829.jpg,"HisT,Jaw",Is there any apparent bone loss visible in the radiograph?,C,B,B,False,1
144,016829.jpg,"Teeth,HisT",Which tooth has both a crown and root canal treatment?,C,B,B,False,1
145,016829.jpg,"Teeth,Patho",Which tooth exhibits a periapical lesion?,C,D,D,False,1
146,016836.jpg,Teeth,Which of the following is TRUE regarding the wisdom teeth?,D,D,D,True,1
147,016836.jpg,"HisT,Jaw",Which structure is visible bilaterally in the maxilla?,A,D,D,False,1
148,016836.jpg,Teeth,What procedure has been done on tooth 46?,C,C,C,True,1
149,016836.jpg,Jaw,What is observed in the upper jaw bone architecture?,B,C,C,False,1
150,016836.jpg,Teeth,How many teeth are visualized in the radiograph?,C,C,C,True,1
151,016839.jpg,"Teeth,HisT",Which of the following tooth site presents an implant?,B,D,D,False,1
152,016839.jpg,Teeth,How many teeth are visualized in the panoramic radiograph?,A,A,"To determine the total number of teeth (including roots/impacted teeth and implant crowns) visualized in the panoramic radiograph:

1. **Maxillary arch (upper jaw - from left to right on the image, which corresponds to the patient's right to left):**
   - Maxillary right third molar (impacted/erupting horizontally): 1
   - Maxillary right first/second molars and premolars (including implant crown): 6 teeth/implants
   - Maxillary anterior teeth (canines and incisors with prosthetic crowns): 6 teeth
   - Maxillary left premolars and molars (including the partially erupted/impacted upper left wisdom tooth): 4 teeth
   - *Total Maxillary:* 17 structures/teeth

2. **Mandibular arch (lower jaw - from left to right on the image):**
   - Mandibular right molars (partially erupted/impacted lower right wisdom tooth and adjacent shifted molar): 2 teeth
   - Mandibular right implant crown/tooth: 1
   - Mandibular anterior teeth and premolars (with prosthetic restorations): 7 teeth
   - Mandibular left molar region: 1 horizontally impacted lower left wisdom tooth
   - *Total Mandibular:* 11 structures/teeth

Adding these together gives approximately **28** distinct visible natural teeth (including fully impacted, partially erupted, and crowned teeth, excluding the separate dental implant fixtures themselves). 

**Correct Answer:** **B**",True,1
153,016839.jpg,"Teeth,HisT",Which tooth has a crown restoration?,A,B,B,False,1
154,016839.jpg,"Teeth,Patho",Which of the following teeth is suspected to have caries?,D,C,C,False,1
155,016839.jpg,"HisT,Jaw",Which of the following structures are visible in the imaging?,D,D,D,True,1
156,016855.jpg,Jaw,Where is the evidence of bone loss observed?,A,A,A,True,1
157,016855.jpg,"Teeth,HisT",What type of intervention is evident at tooth 26?,B,B,B,True,1
158,016855.jpg,Teeth,Which tooth is impacted?,A,A,A,True,1
159,016855.jpg,"Teeth,Patho",What is the pathological finding at tooth 26?,A,D,D,False,1
160,016855.jpg,Teeth,How many wisdom teeth are erupted according to the report?,B,D,D,False,1
161,016874.jpg,Teeth,How many wisdom teeth are erupted according to the report?,D,C,C,False,1
163,016874.jpg,"Teeth,HisT",Which tooth has undergone root canal treatment?,A,A,A,True,1
164,016874.jpg,Jaw,What is observed in the upper jawbone?,D,D,D,True,1
