index,file_name,category,question,answer,predicted,raw_response,correct,refused,n_examples
101,016790.jpg,"Teeth,HisT",Which tooth has both a crown restoration and root canal treatment?,D,D,D,True,False,0
102,016790.jpg,"Teeth,Patho",Which of the following is a tooth with suspicious caries?,B,B,B,True,False,0
103,016790.jpg,"Teeth,HisT",Which tooth does have a filling?,C,D,D,False,False,0
104,016790.jpg,Teeth,Which tooth is erupted among the wisdom teeth?,C,C,C,True,False,0
105,016790.jpg,"Teeth,Patho",Which tooth has a sign of caries?,C,C,C,True,False,0
106,016792.jpg,"Teeth,Patho",Which tooth is suspicious for caries and deep caries?,A,A,A,True,False,0
107,016792.jpg,"Teeth,Patho",Which tooth shows signs of a periapical granuloma?,B,C,C,False,False,0
108,016792.jpg,"Teeth,HisT",Which tooth has signs of both a filling and root canal treatment?,A,C,C,False,False,0
109,016792.jpg,"HisT,Jaw",Which of the following is a visible structure in the imaging?,D,D,D,True,False,0
110,016792.jpg,Jaw,"Can you identify the structure within the bounding box [1377, 36, 1784, 460]?",C,C,C,True,False,0
111,016807.jpg,Jaw,Is there apparent bone loss in the jaw?,D,D,D,True,False,0
112,016807.jpg,"Teeth,HisT",Which tooth site has a dental implant present?,B,D,D,False,False,0
113,016807.jpg,"Teeth,Patho",Which tooth is suspected to have caries?,A,B,B,False,False,0
114,016807.jpg,"Teeth,Patho",Which tooth shows signs of a periapical granuloma?,A,A,A,True,False,0
115,016807.jpg,"Teeth,HisT",Which tooth has both a crown and root canal treatment?,A,D,D,False,False,0
116,016808.jpg,"Teeth,Patho",Which tooth is suspicious for deep caries?,B,D,D,False,False,0
117,016808.jpg,"HisT,Jaw",Which structures are visible in the imaging?,C,C,C,True,False,0
118,016808.jpg,HisT,Which of the following historical interventions is NOT detected?,C,C,C,True,False,0
119,016808.jpg,Jaw,What is observed regarding the bone architecture?,B,D,D,False,False,0
120,016808.jpg,"Teeth,SumRec",What is the priority concern for tooth 38?,A,B,B,False,False,0
121,016821.jpg,"Teeth,HisT",Which tooth has an implant?,A,B,B,False,False,0
122,016821.jpg,Teeth,Which tooth is erupted as a wisdom tooth?,A,D,D,False,False,0
123,016821.jpg,"Teeth,HisT",How many teeth have signs of crowns?,C,C,C,True,False,0
124,016821.jpg,"Teeth,Patho",Which tooth has signs of a periapical granuloma?,A,D,D,False,False,0
125,016821.jpg,Jaw,Which jaw shows signs of bone loss?,B,A,A,False,False,0
126,016823.jpg,"Teeth,Patho",Which tooth is suspected to have an impacted wisdom tooth?,A,A,A,True,False,0
127,016823.jpg,"Teeth,HisT",How many teeth are observed with crowns?,C,C,C,True,False,0
128,016823.jpg,"Teeth,SumRec",Which tooth requires endodontic evaluation?,D,B,B,False,False,0
129,016823.jpg,"Patho,SumRec",What is recommended for interproximal caries detection?,B,B,B,True,False,0
130,016823.jpg,"HisT,Jaw",Which structures are visible in the radiograph?,B,B,B,True,False,0
131,016825.jpg,"Teeth,Jaw",In which jaw are missing teeth regions detected?,C,C,C,True,False,0
132,016825.jpg,Teeth,Which wisdom tooth is erupted according to the report?,C,B,B,False,False,0
133,016825.jpg,"Teeth,Patho",Which tooth exhibits a periapical granuloma?,A,D,D,False,False,0
134,016825.jpg,Jaw,In which jaw is bone loss observed?,D,C,C,False,False,0
135,016825.jpg,"Teeth,Patho",Which tooth is suspected to have deep caries?,C,D,D,False,False,0
136,016826.jpg,"Teeth,Patho",Which tooth shows signs of a periapical abscess?,B,B,B,True,False,0
137,016826.jpg,"Teeth,HisT",Which tooth has a crown and root canal treatment?,D,D,D,True,False,0
138,016826.jpg,Teeth,Which tooth is impacted?,A,C,C,False,False,0
139,016826.jpg,Jaw,What is observed in the jawbone?,C,D,D,False,False,0
140,016826.jpg,Teeth,"Can you identify the object within the bounding box [1749, 638, 1885, 827]?",C,C,C,True,False,0
141,016829.jpg,"Teeth,HisT",Which tooth has a filling and root canal treatment?,B,C,C,False,False,0
142,016829.jpg,"Teeth,Patho",Which tooth has a periapical lesion (likely abscess)?,A,D,D,False,False,0
143,016829.jpg,"HisT,Jaw",Is there any apparent bone loss visible in the radiograph?,C,B,B,False,False,0
144,016829.jpg,"Teeth,HisT",Which tooth has both a crown and root canal treatment?,C,A,A,False,False,0
145,016829.jpg,"Teeth,Patho",Which tooth exhibits a periapical lesion?,C,D,D,False,False,0
146,016836.jpg,Teeth,Which of the following is TRUE regarding the wisdom teeth?,D,D,D,True,False,0
147,016836.jpg,"HisT,Jaw",Which structure is visible bilaterally in the maxilla?,A,D,D,False,False,0
148,016836.jpg,Teeth,What procedure has been done on tooth 46?,C,C,C,True,False,0
149,016836.jpg,Jaw,What is observed in the upper jaw bone architecture?,B,C,C,False,False,0
